item_id,raw_asin,count
19369,B000791API,2
17015,B004K7HMJ6,2
17587,B006R4MXO4,2
8749,B00004YLBN,2
13537,B000EGCITG,2
18475,B00C061I1M,2
12458,B0006SGPRS,2
14681,B000SZLSB2,2
16645,B003NX6ZDC,2
21508,B001W859IW,2
16900,B0047MX5Q8,2
6125,B0000062Y2,2
15302,B001932LMW,2
24310,B005VI37NS,2
23735,B005489MZ2,2
26525,B00CDAQ82Y,2
25819,B009G8N2XO,2
21250,B001IZ0PYM,2
20394,B000SZKHGY,2
12027,B0002IQI2E,2
21950,B002Q8HL60,2
22425,B003F2SY58,2
22484,B003IFURWA,2
7248,B00000HZE4,2
22050,B002VS8H3G,2
22686,B003V4AKFC,2
9645,B00005ORCV,2
3130,B000002IAK,2
1441,B000001FBZ,2
11348,B0000C9JCM,2
20906,B001867RIS,2
23022,B004A16JDW,2
16780,B003ZDZ20W,2
18400,B00BG08FKK,2
22651,B003TY8LPK,2
18802,B00EP22P16,2
18706,B00DWOUYCU,2
17387,B005I4UL84,2
26743,B00DNGF2WE,2
22120,B00306GBVI,2
25268,B0088X1JII,2
12617,B0007QJ1O8,2
13566,B000EHQ80A,2
18962,B00HNTUR1S,2
19680,B000BWKWGE,2
23484,B004SDSZCU,2
17123,B004S699I6,2
20327,B000RAWGEG,2
4561,B000002UW2,2
13497,B000E6EJAW,2
23623,B004Z1CZDK,2
14534,B000PC1QKQ,2
4734,B000002W91,2
25980,B00A3HEMO0,2
10880,B00008HCB8,2
1856,B0000024S3,2
11867,B00021HNLQ,2
20599,B000X22SBO,2
19251,B0002U71R8,2
6527,B000007SAV,2
21694,B002C656NQ,2
24723,B0072D8YBK,2
9699,B00005QB7K,2
9256,B00005BGUT,2
5716,B000004CVM,2
11927,B00026W82U,2
14321,B000M7FO8Y,2
25843,B009KG7O4U,2
15765,B001Q8FSWU,2
23953,B005CN60ZO,2
4816,B000002WZK,2
20260,B000P50X2U,2
20391,B000STIXAW,2
21189,B001GBLMIG,2
24408,B0065MS8OC,2
9662,B00005PJB2,2
3848,B000002MMC,2
21611,B00284C9R8,2
22717,B003VWBUH6,2
23096,B004DEPP6I,2
20542,B000W11B5K,2
19898,B000GHMRFI,2
19315,B0006IXC8I,2
22740,B003X8RTFU,2
22012,B002TOL5Z4,2
25742,B0097B0KBM,2
4773,B000002WH8,2
14557,B000PTYP7U,2
17589,B006T5FDLG,2
19309,B0006I49Y4,2
18973,B00HX0XOBW,2
2848,B000002GD2,2
14524,B000P2A256,2
16760,B003YGC7YE,2
14228,B000K2Q5X4,2
10691,B000078JLP,2
25885,B009PVMDMI,2
25053,B007WA2Q5I,2
26720,B00DM05CMG,2
26736,B00DMWQTVC,2
21159,B001FOR2R4,2
5973,B000005M4O,2
6280,B000006SVA,2
16291,B002QEXN34,2
21108,B001DL0QDQ,2
1610,B000001G9F,2
5316,B000003GA5,2
16816,B0041EVYUG,2
1617,B000001GBJ,2
22069,B002X04Z56,2
14488,B000OCZ1DA,2
19253,B0002UD438,2
8346,B00004S7ZM,2
15264,B00189MH5S,2
15856,B001URRI1Q,2
24215,B005OFLRZI,2
21958,B002QRBLXU,2
23764,B0055GCPRU,2
15316,B0019F35T8,2
23833,B0058FY8L4,2
20127,B000MDCAE4,2
2293,B0000026WV,2
19797,B000FBMFMU,2
1684,B000001IXO,2
12528,B00078JZ4M,2
6729,B000008QVX,2
25960,B00A02QNU4,2
25339,B008CP1AZO,2
20246,B000OZ3NVE,2
20626,B000XTHOA2,2
19082,B0000ANAKR,2
22385,B003DBF0M6,2
11135,B0000A0C4T,2
23738,B0054IGU7U,2
20782,B0013HUMF2,2
23045,B004ARI4NY,2
19124,B0000UIY3U,2
10284,B000068PQ0,2
25864,B009NOX132,2
21718,B002DYJ2JQ,2
12071,B0002KVV7E,2
24987,B007RB90X8,2
9068,B000058TD8,2
24943,B007NLX91Q,2
15815,B001T7JYNC,2
21849,B002KIBLI0,2
24977,B007PWSZOO,2
24250,B005QNRPMM,2
17164,B004WIKQRI,2
14401,B000N3ST7A,2
25732,B00967G890,2
19903,B000GISJRC,2
2878,B000002GH9,2
9787,B00005R60N,2
23482,B004S99BUY,2
23359,B004MBE6WQ,2
14854,B000VJE1OG,2
16271,B002P8KOMY,2
20922,B0018CIWKE,2
21081,B001CZ38IS,2
17057,B004NCOQII,2
21100,B001D75RJ8,2
19469,B0008EHT48,2
15464,B001D7SZL0,2
5776,B000005DB1,2
14579,B000QEIMBO,2
26264,B00B3VX9YO,2
17776,B007P6VLRS,2
19967,B000HTELV8,2
21041,B001B1Q7HM,2
20064,B000KH78W6,2
1799,B0000020C4,2
21900,B002NPCOJ0,2
3202,B000002IRL,2
21319,B001LR08VW,2
11846,B00020H916,2
8046,B00002R0MY,2
21171,B001FWZ09S,2
21588,B0027ELW1S,2
17619,B006Y9ZHLI,2
20504,B000VK2LJC,2
26330,B00BBCTLXS,2
4559,B000002UVZ,2
21225,B001HN5ISS,2
21499,B001VFQ3CM,2
22998,B0047ZGWFQ,2
24786,B0077197VI,2
22982,B0047E59LU,2
18649,B00DJYJWMG,2
21181,B001G5UN50,2
18751,B00E9LL4UG,2
22030,B002V1SQPM,2
19061,B0000867AN,2
22123,B0030DFF90,2
10593,B00006LHXG,2
22523,B003L1OT1Q,2
20516,B000VT07FS,2
24125,B005IEWSFI,2
25469,B008JJOTXI,2
22269,B00374FWC2,2
7056,B00000DLWP,2
23199,B004HVP6DO,2
1844,B0000024R6,2
12081,B0002M5T66,2
6917,B00000BKJM,2
20716,B00126HRT8,2
20717,B00126MVA8,2
21742,B002EQACNS,2
20969,B001941VIG,2
6728,B000008QVH,2
24767,B0075QSXL0,2
17108,B004R0MF1G,2
17837,B007Y56KJO,2
18757,B00EC6VJ4O,2
15873,B001VNB56I,2
17098,B004PNCMTK,2
1891,B0000024Y4,2
16475,B0037Z6UAY,2
22043,B002VJJF40,2
22059,B002WF49F8,2
19550,B000A2KCLU,2
2879,B000002GHB,2
10407,B00006C2P9,2
24029,B005FMZMCE,2
23972,B005CSOKBA,2
3938,B000002NCW,2
3823,B000002MGH,2
24156,B005LB7O8Y,2
20816,B0014FXG1K,2
4615,B000002VDW,2
22021,B002TX6U14,2
25663,B008YCR16C,2
13744,B000FHDSN4,2
14377,B000MUK3HI,2
18913,B00GJ7ROQG,2
24471,B006F405MI,2
26095,B00AJ9FWUA,2
21883,B002MUKIZ8,2
15744,B001PCJG52,2
16126,B002HVLAG8,2
21088,B001CZP10G,2
12139,B0002S94KM,2
25120,B00802GMGG,2
11976,B0002B166O,2
24525,B006KZ4IKW,2
1973,B00000257O,2
10959,B00008S7KC,2
10478,B00006I62G,2
10201,B00006690F,2
17058,B004NCOQSS,2
19541,B0009U6A4Q,2
16523,B003BOUKQ6,2
27003,B00G7OBMO6,2
7072,B00000DQO2,2
3993,B000002O3U,2
23941,B005C9GC42,2
26044,B00ACIFHAI,2
21858,B002KMIQ4I,2
2564,B000002ABO,2
21019,B001AWACG4,2
22569,B003OBC6MM,2
14420,B000NA223K,2
18827,B00EVVA4OG,2
20125,B000MBPIBS,2
23445,B004QRXSMA,2
20741,B0012OAP7Q,2
7633,B00000JMKE,2
10546,B00006JOEF,2
25153,B0082783D4,2
20950,B0018QZ7GW,2
5137,B0000035EF,2
10714,B00007E8W2,2
23456,B004R8PZ2Y,2
8345,B00004S7LI,2
25548,B008O7SN64,2
20538,B000W0XRM6,2
24050,B005FYNXGO,2
3895,B000002MYE,2
2963,B000002H1E,2
2940,B000002GXC,2
21866,B002LZTCDS,2
2109,B0000025T5,2
26719,B00DM05BZ4,2
19102,B0000B35GL,2
22133,B0031566UO,2
7076,B00000DQSJ,2
11774,B0001NBNCK,2
26495,B00C77K4EG,2
26818,B00E1WD46U,2
26440,B00BUISAZS,2
21567,B00266Z9GQ,2
25346,B008DF4X5W,2
20558,B000W8WMJ2,2
21429,B001SN8DHK,2
22096,B002YIP8V2,2
21893,B002N5N250,2
17134,B004T5IW0C,2
2781,B000002G1V,2
26361,B00BHPD8BU,2
13452,B000DXSFA6,2
16384,B002ZV12NG,2
16902,B00480MP1U,2
18577,B00CYPMO4E,2
25585,B008QZ00B0,2
16630,B003MC5CNS,2
18151,B009DKFSRI,2
18339,B00B4W8AIW,2
16220,B002MTTZ5I,2
21990,B002SVEJYC,2
21270,B001JQLQMU,2
21819,B002J9H75G,2
22949,B0045WE4HY,2
14146,B000IOM0UQ,2
17884,B0086AYAQ6,2
26925,B00EZNXWG2,2
23238,B004I7A8A8,2
4725,B000002W6R,2
23371,B004NDOIJ4,2
20001,B000II73O0,2
6231,B000006NZV,2
23464,B004REJLMI,2
15716,B001NY4WLA,2
22334,B003AO4MXE,2
17461,B005OJCI9S,2
15789,B001R4MEYI,2
17163,B004WIKQF0,2
24097,B005HESA38,2
22763,B003XVGHMI,2
18565,B00CSCIZRI,2
25006,B007T3NU7Q,2
11970,B0002ABV1K,2
13984,B000H8SFK2,2
16498,B0039BD77A,2
24191,B005MM2LFI,2
16230,B002N15LGC,2
21191,B001GDEQ5A,2
3081,B000002I2I,2
17171,B004WOXLMO,2
18258,B00AFEY7AA,2
6254,B000006ONF,2
21714,B002DMKS5U,2
24458,B006C4BBGA,2
24739,B0073IPIUE,2
23590,B004X6SWNE,2
17785,B007Q4ME1Q,2
2367,B0000027Q0,2
13653,B000F39OZE,2
25320,B008BFT7HS,2
9604,B00005O6K1,2
17712,B007FEHA34,2
20449,B000UK03O8,2
21553,B0024NCAZ4,2
24626,B006U3XDIC,2
20501,B000VK2IKO,2
26365,B00BI44Q9S,2
26452,B00BXPNDFA,2
3117,B000002I8P,2
20715,B00125NU6I,2
19598,B000ARB8UE,2
19945,B000H94P1O,2
3046,B000002HHB,2
22973,B00470UHJI,2
18755,B00EBJ624O,2
20721,B0012DP99Q,2
16644,B003NWS5FO,2
16716,B003VMFX6A,2
16860,B0043URVD2,2
16977,B004GND2BG,2
19736,B000EI859G,2
21397,B001QFYDKG,2
19881,B000GB0G2K,2
20768,B00134L90C,2
21396,B001QFYDJW,2
12856,B0009K8LMK,2
13974,B000H7J9M6,2
4457,B000002UC5,2
16300,B002QVBP6O,2
22601,B003QG1SO2,2
10564,B00006L3QM,2
22703,B003VPA2V8,2
17304,B005DEVH50,2
15149,B0014DBZXS,2
23158,B004G8PSBI,2
3776,B000002LQR,2
19414,B0007SUFWS,2
23850,B0058VT9Y4,2
24683,B006ZU1K1M,2
20831,B0015A6WKQ,2
21490,B001V7PMHM,2
20758,B00131ILL0,2
11611,B00017YYC2,2
25291,B008A6KTKC,2
21804,B002HJ3DII,2
24687,B006ZUT95G,2
20787,B0013K9XKE,2
19233,B0002RRMZ2,2
20423,B000TZ8TEU,2
25394,B008GVN35O,2
19312,B0006IT6JC,2
24937,B007N72C9U,2
2532,B000002A2Q,2
12744,B000929AF0,2
12521,B00077BPD2,2
19648,B000B8P7Y0,2
26851,B00E9CC25Q,2
16851,B0043C3DZU,2
18980,B00I1XYDUQ,2
5153,B0000039Q5,2
14123,B000ICM5QW,2
14682,B000T0C0MC,2
23358,B004M8IJ36,2
11529,B0000TB01Y,2
21782,B002GWWFAI,2
16927,B004CJQVJ4,2
17650,B0073FIAK2,2
17121,B004S699FO,2
6658,B000008GS2,2
22370,B003CBMXJ0,2
26557,B00CI06YAK,2
25166,B0083E7QS4,2
26569,B00CIZVX2O,2
26171,B00ARWNVG6,2
26908,B00ETSMC50,2
16542,B003D5X3VM,2
21889,B002MZQ7WG,2
22727,B003WJRVQM,2
18125,B009904NK0,2
18797,B00EMLKW8S,2
18911,B00GJ7CSHG,2
26477,B00C20E124,2
22257,B0036FT05C,2
25622,B008TYE2PS,2
26016,B00A8KSWCA,2
20145,B000MOW764,2
23329,B004LKVE0U,2
2613,B000002AJH,2
2616,B000002ALC,2
23918,B005BNJ5R0,2
13311,B000BK8FH4,2
15157,B0014EAYQQ,2
23007,B0048J6VMU,2
9456,B00005MLTN,2
8104,B000038A2S,2
15961,B0027G783W,2
14851,B000VI70WC,2
10401,B00006BXJJ,2
15374,B001B1T7FQ,2
3104,B000002I6X,2
7090,B00000DR4R,2
7084,B00000DQTM,2
22415,B003ELFF7A,2
18816,B00ERXKWYK,2
23338,B004LSWY6U,2
16552,B003ENTMG8,2
20324,B000R7A3EY,2
17430,B005MIYI3K,2
26308,B00B98MPWS,2
25590,B008R6T6EU,2
18425,B00BPA6XUK,2
18498,B00C7O8MJ8,2
22104,B002YQ2GF0,2
21550,B0024FAQ26,2
19445,B0007YG9AE,2
17634,B006ZT47O0,2
19268,B00031XFL2,2
20054,B000K7P6LG,2
20100,B000LQ8A8W,2
16411,B00338T5RK,2
23827,B0058C6NUG,2
16268,B002P4VUNU,2
20184,B000NGMNL0,2
23454,B004R1II48,2
21944,B002Q7C6IE,2
25389,B008GRRD9A,2
26165,B00ARGDD6K,2
19558,B000A3BVSM,2
20022,B000J3ZLI4,2
21848,B002KHNJB8,2
17133,B004T4Z8GO,2
25667,B008YJR430,2
18546,B00CMB8MXC,2
20267,B000PAOHCW,2
24033,B005FMZZ9O,2
24546,B006O0LXI8,2
19955,B000HGFK5C,2
17306,B005DJ62M8,2
2890,B000002GJO,2
15805,B001SGEUNI,2
24983,B007R6PLHW,2
24819,B0079FHG2Y,2
24083,B005GYGDFQ,2
7572,B00000JC6C,2
19508,B0009HAIGK,2
24613,B006SRXT66,2
23116,B004DL1P0G,2
22609,B003REIMY2,2
17120,B004S3AU0U,2
16814,B0041CGOZS,2
24955,B007OUFMAW,2
2925,B000002GVW,2
22207,B0034G65O2,2
22315,B0038P22QE,2
18991,B00IFSC02A,2
24596,B006R2QJ14,2
17915,B008BRC6NS,2
19123,B0000UIUNE,2
23725,B00542NE8E,2
20010,B000J03N2I,2
21946,B002Q7TUII,2
19731,B000EBZ0PA,2
26042,B00ACIFCOE,2
19121,B0000TIKK8,2
17479,B005RJ6AIK,2
20681,B0010E3Q10,2
21778,B002GOHV4Q,2
26316,B00B9HHADS,2
21167,B001FWXFP4,2
17266,B0057VDFC2,2
25298,B008AHISU4,2
20230,B000OQGTNW,2
24927,B007MI2IJO,2
20805,B00149K5K6,2
20270,B000PB4APK,2
16273,B002PBA8QI,2
18526,B00CG0YLH0,2
18568,B00CU8OVIM,2
23261,B004IZVETE,2
23524,B004UKNX78,2
10775,B000083GLC,2
23961,B005CSNVS8,2
7310,B00000I73X,2
19231,B0002QTQA2,2
23289,B004JU1DTO,2
18084,B0090X4GJE,2
23573,B004WJCU94,2
22964,B0046M8PK0,2
22189,B0033IEZP2,2
4795,B000002WTE,2
6044,B000005S6Z,2
20827,B0014YIP6C,2
19432,B0007UM6SM,2
17735,B007IYWY78,2
19855,B000G8011Y,2
19923,B000GZQHKG,2
19085,B0000ANDU4,2
23453,B004R1G55M,2
23494,B004SW9NKO,2
22432,B003FQEKM0,2
12548,B0007GADZO,2
15552,B001FBSMF8,2
16690,B003TUGUHU,2
24133,B005J2FD9C,2
12680,B0007XT7V8,2
21712,B002DMK9MC,2
19615,B000AUKTGK,2
24035,B005FN0HGO,2
23598,B004XGBS3K,2
19671,B000BRBYJ8,2
24118,B005I33EAW,2
18892,B00FR0GT9Y,2
17145,B004UBB3KQ,2
22053,B002W6Z15Y,2
23721,B0053ZLHMW,2
12953,B0009XCEIE,2
23621,B004YZLXVM,2
21630,B0029DNMJM,2
12834,B0009IW88A,2
20436,B000UANLGU,2
25084,B007XD6DEE,2
26431,B00BTBF338,2
6116,B0000062VP,2
21599,B002804SIK,2
22460,B003H1445G,2
23025,B004A7XXIA,2
17061,B004NDVJUU,2
20067,B000KI6A42,2
25454,B008J52TXE,2
22480,B003IC1C4K,2
18172,B009HEP41A,2
17639,B0071BXZ9O,2
24625,B006U2PJNA,2
22408,B003EHIG6Q,2
22776,B003YBHF82,2
24785,B0076U8ALI,2
25761,B00997L5CW,2
20790,B0013KBX5W,2
24481,B006GFO1V2,2
4585,B000002V0Q,2
22908,B0043RXU0I,2
22909,B0043S10JU,2
24462,B006CEYHWU,2
18608,B00D7DTRWY,2
19857,B000GAUOHS,2
24259,B005QXESWW,2
23928,B005BZQHEC,2
20116,B000M5HT66,2
22598,B003QFXPN0,2
11065,B00009MGR5,2
24194,B005MXHQXO,2
20478,B000V2MXFM,2
25363,B008F0JTOU,2
24355,B00606A4JU,2
14425,B000NA77YO,2
22350,B003BFYFSY,2
12405,B00069A6P4,2
18727,B00E1LQ7Q0,2
21983,B002SAURR6,2
15859,B001UWOLSE,2
18798,B00EMZYBPY,2
3607,B000002L15,2
22155,B0031Y6MTA,2
19528,B0009MZW2A,2
22828,B00401HJAO,2
12603,B0007PALI4,2
17085,B004OKFIRM,2
20724,B0012G2HA2,2
26068,B00AETVU60,2
13826,B000G1R37G,2
23449,B004R1CKX8,2
14096,B000I5X81A,2
19957,B000HJ9H0I,2
24107,B005HQ8SS8,2
23062,B004BKIPHK,2
20402,B000T7LEIQ,2
9385,B00005LMJU,2
21421,B001SARJXC,2
24155,B005L3N2KG,2
18438,B00BR1NFFS,2
19501,B0009GAVY0,2
26383,B00BLF886G,2
24299,B005UVM368,2
11969,B0002ABU7K,2
23191,B004HHUNI6,2
16402,B003102J14,2
24296,B005UJVJMO,2
23975,B005CT1VKC,2
19910,B000GPGWZG,2
19880,B000GB0G2A,2
23967,B005CSO5VA,2
21847,B002KHNJ6S,2
24666,B006X64SEO,2
15828,B001TW2S9E,2
20673,B000ZPMZS0,2
26189,B00ATUKPG0,2
16797,B0040JHWKS,2
19520,B0009KADGM,2
25304,B008B104KQ,2
4654,B000002VN7,2
4399,B000002U3K,2
21909,B002O1MGPK,2
26436,B00BU8ZPMY,2
23219,B004I749OO,2
23151,B004G26TRG,2
21924,B002PAPT1S,2
16951,B004EG2QTO,2
17612,B006WWTKYW,2
22333,B003AHQ8FG,2
16949,B004E2XAFW,2
18667,B00DOQK2AK,2
26706,B00DGRRSFE,2
5419,B000003RSF,2
18754,B00EBDXYL4,2
13427,B000CNF4LA,2
20276,B000PE4RUU,2
5994,B000005P5O,2
20923,B0018JDDPQ,2
23049,B004ARYWGC,2
24081,B005GVWGL4,2
20625,B000XTHO8O,2
19244,B0002TOXL6,2
19340,B0006U04NW,2
18352,B00B7IJDXO,2
23797,B0056RJSBE,2
24766,B0075LUXBS,2
22194,B0033ZFEXM,2
25754,B0098SG8I8,2
18242,B00A8ZZ2TQ,2
13429,B000CQM4ZQ,2
13876,B000GG4XDI,2
17628,B006ZCWTXS,2
14166,B000IY04RW,2
14556,B000PSJDHS,2
16069,B002EOF7TY,2
19203,B0002IC652,2
18508,B00CABLXJO,2
26450,B00BXJ1UJW,2
22423,B003F1WTXM,2
16041,B002CW4LR2,2
13550,B000EGEJM0,2
14466,B000NVL4EW,2
25750,B0098SFS4S,2
13947,B000H0MKGA,2
19321,B0006LJ8B0,2
20299,B000PVEN48,2
25058,B007WADJ7M,2
22029,B002V1H3A6,2
25277,B0089SS4NA,2
19165,B0001YS25K,2
22607,B003R7LD5O,2
13600,B000EQ47U4,2
16921,B004C5M29Q,2
20376,B000SMCQRK,2
16118,B002HMHXN6,2
18942,B00H8XF9I0,2
19629,B000B4ZXV6,2
12711,B00080EVBQ,2
19831,B000FOX9YK,2
12350,B00064AEPG,2
23872,B0058YRX0I,2
26397,B00BMU65CY,2
26577,B00CJJ9WFO,2
19103,B0000BNEQJ,2
24227,B005P1944W,2
17453,B005NZWMFI,2
17296,B005D1IFY4,2
16431,B0034PHWHW,2
16442,B0035LF73Q,2
22356,B003BNZ3DW,2
21448,B001TPOIQM,2
22869,B00427QWZE,2
22887,B00436T07Q,2
22657,B003U6GVEA,2
19054,B000072UMJ,2
24870,B007G4ZPPI,2
16938,B004DF3S7A,2
11436,B0000DD55S,2
21408,B001R5WCGW,2
4427,B000002U9E,2
6456,B000007MVL,2
21261,B001JBDATM,2
25950,B009Z5DR7E,2
24093,B005HBGYMK,2
24219,B005OKLG9K,2
23131,B004EM52VM,2
17508,B005XQKBGO,2
17902,B008B0WOQO,2
19918,B000GXAUYW,2
22905,B0043RTQ6K,2
22906,B0043RTQ74,2
24347,B005ZV7912,2
15667,B001KY47RW,2
22071,B002X78T42,2
20463,B000UTTKG6,2
22737,B003X1KG52,2
21882,B002MPU0TW,2
19205,B0002L0P9I,2
23633,B004ZMBIW8,2
17852,B0082LUEW8,2
25027,B007UNSF3O,2
17457,B005OB5TME,2
18210,B009UECNXO,2
23541,B004VG9BK4,2
23113,B004DJVHHY,2
4501,B000002UKS,2
22540,B003MDBSLC,2
22916,B0043XCF1M,2
21121,B001EEIOPY,2
19900,B000GIP94I,2
19341,B0006U3E9S,2
24425,B0067O0JC2,2
20645,B000YQER5Y,2
21148,B001F8LJ5G,2
26747,B00DNV1IJK,2
21386,B001PU9A9Q,2
16370,B002ZDOY7A,2
21082,B001CZKYDA,2
23981,B005D7F6EA,2
13707,B000FBFT3M,2
20451,B000ULDDEY,2
20862,B0016BH0YQ,2
16305,B002R0HT6Y,2
20999,B001AEV7U2,2
19474,B0008EOUNG,2
23817,B0057Z1YWG,2
22683,B003UTW826,2
24753,B0074BPZ9Y,2
24915,B007KQRSZM,2
18618,B00DBO1YMK,2
26841,B00E7O0488,2
16678,B003SG815O,2
5042,B0000033IE,2
19331,B0006N5MY0,2
8598,B00004VKLJ,2
20512,B000VQDX3E,2
16794,B00409HBSQ,2
23339,B004LUHOVS,2
19912,B000GVMK8S,2
14977,B000Y9PC6O,2
24283,B005T87GNM,2
24913,B007K9A3JC,2
19596,B000ARB8DG,2
17490,B005TZFYNE,2
21991,B002SX533Q,2
19732,B000EDOS4C,2
17207,B00502JJFA,2
16073,B002EZLPHG,2
10397,B00006BTC6,2
25910,B009T5CYIS,2
20446,B000UGU62Q,2
21404,B001R2G6IA,2
25537,B008NBSBHW,2
9080,B000059MEM,2
22433,B003FSPWAC,2
16661,B003P5AJP8,2
22693,B003V6XTJY,2
26870,B00EEX6M88,2
24833,B007BHXBQ0,2
26855,B00EA91GMS,2
25175,B0083S18LQ,2
19826,B000FJZQQY,2
24372,B0061RUKAG,2
24353,B00604PDOS,2
24206,B005NKKIJK,2
16054,B002DXU548,2
25704,B0092OQOS2,2
5912,B000005J0O,2
8323,B00004S36S,2
16891,B0046MVVOM,2
23533,B004V95V28,2
17939,B008FERRFO,2
27046,B00H9RZDRM,2
13777,B000FNNI7Y,2
19286,B00067G3L2,2
26632,B00CXWESNS,2
22042,B002VIDWV8,2
9041,B0000589TL,2
16187,B002LE84G0,2
21086,B001CZMUM8,2
24876,B007GBIX0A,2
21286,B001KWALPG,2
6127,B00000632M,2
21004,B001AJ3B6A,2
16680,B003SPJ53M,2
10414,B00006CXXU,2
19050,B000067R84,2
25800,B009E6UMG8,2
20435,B000U9YODA,2
20170,B000N44X3S,2
23859,B0058XIJVG,2
25933,B009WWRDV6,2
13076,B000AJJNPY,2
21605,B002838XEW,2
14814,B000V9KDMK,2
23249,B004IOVHEM,2
18226,B00A28S87W,2
20149,B000MQOOC2,2
17131,B004T4YA8G,2
21166,B001FSKA3S,2
21467,B001U88B48,2
18069,B008Y5OW20,2
26805,B00E0G5IG6,2
19262,B0002XSUNE,2
17894,B0089X38CW,2
17204,B004ZQBOXC,2
18298,B00ARIO7KY,2
26722,B00DM05EHO,2
25553,B008OG7GFY,2
10086,B0000634EV,2
18251,B00AA0U05A,2
26663,B00D6LWWV0,2
26349,B00BFGHI7G,2
25647,B008WYDP1C,2
21969,B002RL87OQ,2
19337,B0006OGJZK,2
20122,B000MAVMS2,2
22862,B00421BIJ0,2
22117,B002ZLWFO6,2
22760,B003XU6RIS,2
18554,B00CNIDH7K,2
22326,B0039WVWXA,2
20209,B000O7JRLC,2
20665,B000ZLZJ50,2
18214,B009XJVKAI,2
18291,B00AOO5N7C,2
18324,B00B1E6FLM,2
18321,B00B00HSUO,2
21203,B001GNBJQO,2
22563,B003O2SAVM,2
25105,B007Z0BUY8,2
19652,B000BB3PFU,2
15323,B0019HQIFE,2
20305,B000Q01EMC,2
20682,B0010EBF9K,2
20007,B000IWNNNG,2
15178,B0015D3Z4O,2
21468,B001U88BC0,2
24330,B005YGWR4W,2
21938,B002PO7YOE,2
24031,B005FMZWD8,2
15447,B001CY2EL6,2
24192,B005MRMU0O,2
17913,B008BGNR28,2
18497,B00C70FGIM,2
13277,B000BFH2S2,2
21977,B002RW1HME,2
24988,B007RD9DS8,2
23291,B004JUUGQK,2
17303,B005DEVH1E,2
18823,B00EUUJICM,2
15893,B001XURI1U,2
22280,B0037HS1U4,2
18403,B00BH412DC,2
21372,B001OMEJSC,2
16468,B00377E4SC,2
8354,B00004SATU,2
22166,B0032FY3TY,2
17232,B0052EVAHQ,2
7456,B00000IPYC,2
13398,B000CBNX4W,2
23828,B0058C6NVA,2
25003,B007SWL0AM,2
22388,B003DHSE6O,2
11691,B0001FR0JS,2
15205,B0016B6ZFG,2
23826,B0058C6NM4,2
17199,B004Z0N1Z2,2
22682,B003US43NO,2
17357,B005G82LGW,2
12923,B0009V61ZI,2
26710,B00DIIWKFO,2
16787,B003ZKHKO6,2
19007,B00IWS73PW,2
8015,B00002MY8L,2
17565,B006JSMOY2,2
13505,B000E6GC6Q,2
18775,B00EGA264I,2
23632,B004ZKR68K,2
24087,B005H0JHM0,2
19398,B0007PN6E0,2
25286,B008A0QKFG,2
21999,B002T3DBKW,2
25182,B0083ZY9L0,2
20393,B000SZK2Y6,2
19654,B000BB4KOU,2
23802,B00573TJKW,2
22296,B00385YJYM,2
24465,B006DE5S2C,2
26211,B00AW2D4WM,2
26980,B00FNZHA32,2
27057,B00HH97302,2
23694,B0052N3DO0,2
19266,B00030B1GO,2
21352,B001NXBVY2,2
11595,B00016MSXA,2
26774,B00DU769AU,2
17676,B0077PHOR8,2
22961,B0046F14L4,2
19439,B0007WFGWS,2
14232,B000K7UG2K,2
20571,B000WCMJPA,2
11237,B0000AQS0I,2
16327,B002U1AC0A,2
25032,B007UX8LPG,2
20220,B000OE624A,2
9390,B00005LMWI,2
15682,B001M45O7C,2
22025,B002USPKJG,2
14922,B000WM72IO,2
18867,B00FDPK2JQ,2
26725,B00DMEAZ7O,2
14726,B000TP5ST4,2
14820,B000V9KE8I,2
19214,B0002M1RPI,2
18883,B00FLDG5AA,2
23063,B004BMME4I,2
21156,B001FOR1MU,2
15076,B0012OSGA4,2
16315,B002S9DRA6,2
20118,B000M8P9MO,2
17896,B008A1TIOK,2
21338,B001N0MSI8,2
22839,B0040LII7M,2
18525,B00CFYAT6O,2
22087,B002XVEEVA,2
16213,B002MD3UGO,2
22316,B0038Q9G5S,2
24153,B005L3H3U6,2
21940,B002Q0RQS6,2
19272,B00062NHJI,2
21320,B001LRNFC6,2
24132,B005J2FCQ6,2
18281,B00AMPY4U0,2
22297,B00389SY1C,2
17660,B0074LJ2I4,2
20656,B000Z3MYDS,2
23727,B00543Z1TI,2
22503,B003JJ5IIS,2
18621,B00DBRT59G,2
22593,B003PGR41E,2
24918,B007L6GBZ4,2
24835,B007BLNDLO,2
23803,B00579OR2Q,2
20331,B000RDY7TA,2
22136,B0031CAWMU,2
19264,B0002YEX2U,2
17217,B0050PLT8W,2
14379,B000MV8CUC,2
10515,B00006J9MP,2
21068,B001CCURF8,2
13757,B000FII324,2
14004,B000HCPWZO,2
15286,B0018Q7K4O,2
17577,B006MVJ2L4,2
21354,B001NXG5C0,2
24801,B0077NHMOU,2
13779,B000FNO1DO,2
26366,B00BINYHG6,2
19824,B000FIV1Q4,2
24297,B005UK8VTW,2
26178,B00ASHEHGS,2
17535,B00687XM22,2
22641,B003TU138G,2
19362,B000783OEE,2
14298,B000LV63RC,2
15203,B0016A2FFG,2
17780,B007PSH7R4,2
22294,B003828R16,2
19693,B000CCYPAM,2
